num_spikes,firing_rate,presence_ratio,snr,isi_violations_ratio,isi_violations_count,rp_contamination,rp_violations,sliding_rp_violation,amplitude_cutoff,amplitude_median,amplitude_cv_median,amplitude_cv_range,sync_spike_2,sync_spike_4,sync_spike_8,firing_range,drift_ptp,drift_std,drift_mad,isolation_distance,l_ratio,d_prime,silhouette,nn_hit_rate,nn_miss_rate,peak_to_valley,peak_trough_ratio,half_width,repolarization_slope,recovery_slope,num_positive_peaks,num_negative_peaks,velocity_above,velocity_below,exp_decay,spread,cluster_id
8747.0,1.1485319,1.0,6.879795,0.59724027,18.0,0.44935182,7.0,,0.00025727687,67.96875,0.23650521,0.30104175,0.036126673,0.0,0.0,2.4,,,,108.96574,0.3703012,2.4679434,0.13333476,0.4670088,0.0087742,0.00034666355,-0.40439558,0.00015999856,533112.2,-46533.76,1.0,1.0,902.48083,,0.019325163,120.0,75
69.0,0.009060101,0.3015873,5.1075487,0.0,0.0,0.0,0.0,,,70.3125,,,0.028985508,0.0,0.0,0.0,,,,746291030000000.0,,5.532991,0.14390786,0.29,0.00050251256,0.00026333096,-0.6437963,0.00014666535,647758.6,-64340.46,1.0,1.0,,,0.027441056,100.0,77
223.0,0.029281193,0.6269841,7.18145,0.0,0.0,0.0,0.0,,,72.65625,,,0.076233186,0.0,0.0,0.2,,,,123.08922,0.11271493,4.993033,0.09813105,0.26973686,0.0014469944,0.00025666435,-0.56121683,0.00016333186,613873.8,-66940.03,1.0,1.0,348.3665,268.82724,0.021426095,140.0,78
169335.0,22.234669,1.0,4.2260156,0.010092673,114.0,0.010144217,76.0,0.015,1.2434534e-05,63.28125,,,0.026798949,2.9527268e-05,0.0,41.18,29.986984,7.447352,4.3227215,128.15045,0.09358874,3.8251193,0.19002555,0.84578806,0.004490241,0.00027666418,-0.35667616,0.00013999874,451832.34,-39265.316,2.0,1.0,,,0.040144444,60.0,79
22.0,0.0028887277,0.15079366,5.4342413,0.0,0.0,0.0,0.0,,,62.109375,,,0.045454547,0.0,0.0,0.0,,,,308511360000000.0,,3.7145905,0.03305613,0.046875,0.00055088144,0.00021666472,-0.67474824,0.00011333232,849972.3,-66765.54,1.0,2.0,,,0.033229843,100.0,80
45.0,0.005908761,0.23015873,2.9302833,0.0,0.0,0.0,0.0,,,39.84375,,,0.022222223,0.0,0.0,0.0,,,,572621150000000.0,,2.9701455,0.047978286,0.083333336,0.0021320358,0.00033333033,-0.38530505,0.00020333151,235909.88,-27328.703,3.0,2.0,,,0.02478874,140.0,81
352.0,0.046219643,0.8730159,7.1185493,40.976936,2.0,1.0,1.0,,,96.09375,,,0.05965909,0.0,0.0,0.2,,,,67.51624,5.5917687,2.6438103,0.06859623,0.30405405,0.010163228,0.00024333115,-0.43395358,0.00016999847,812818.56,-69969.3,1.0,1.0,,,0.017626468,160.0,82
676.0,0.08876272,1.0,6.6406884,5.555222,1.0,0.0,0.0,,0.0057399403,91.40625,0.2908985,0.19994609,0.051775146,0.0,0.0,0.4,,,,81.83479,1.9648838,2.7813768,0.08580309,0.3308424,0.017909054,0.00027333086,-0.5072134,0.00016999847,712528.8,-79324.23,1.0,1.0,,-1920.9546,0.021489454,120.0,83
391.0,0.05134057,0.9047619,6.625438,33.210186,2.0,1.0,1.0,,,91.40625,,,0.0741688,0.0,0.0,0.2,,,,79.54713,2.4630415,2.864711,0.06178728,0.34114584,0.011918246,0.00023333123,-0.56952965,0.00015999856,855505.2,-90861.79,1.0,1.0,1805.8181,-1249.9182,0.017065587,160.0,84
2775.0,0.3643736,1.0,5.4575214,4.2856054,13.0,1.0,5.0,,0.00019824842,58.59375,0.2988711,0.11145612,0.048648648,0.00036036037,0.0,1.2,,,,91.58577,1.0229199,2.7096946,0.028203774,0.29252198,0.015218967,0.00021999802,-0.6236824,0.00017333178,541520.94,-54978.383,1.0,1.0,1922.5167,-4309.3667,0.009755527,160.0,85
15741.0,2.0668848,1.0,11.962413,0.11269973,11.0,0.096904986,6.0,0.125,0.00018332903,189.84375,,,0.027380725,0.0,0.0,12.0,,,,100.9054,0.63903767,3.1971772,0.06399718,0.4870924,0.007578904,0.00025333106,-0.26918036,0.00013999874,1273855.9,-67783.1,2.0,1.0,,,0.048528597,40.0,86
686.0,0.09007578,0.96031743,5.5490274,0.0,0.0,0.0,0.0,,0.014586824,77.34375,0.2750538,0.16455698,0.059766766,0.0,0.0,0.4,,,,105.61108,0.50706404,3.4155588,0.055573683,0.43206522,0.01043397,0.00024666445,-0.56058353,0.00016999847,586757.25,-64506.984,1.0,1.0,412.7759,,0.045614477,120.0,87
61.0,0.008009654,0.33333334,3.391799,0.0,0.0,0.0,0.0,,,51.5625,,,0.08196721,0.0,0.0,0.0,,,,357262120000000.0,,5.0633225,0.099409565,0.26136363,0.000929088,0.00022999792,-0.77479804,0.00016666517,448060.3,-85485.87,1.0,2.0,,,0.034683514,160.0,88
37.0,0.0048583145,0.2777778,4.6849694,0.0,0.0,0.0,0.0,,,39.84375,,,0.16216215,0.0,0.0,0.0,,,,338347830000000.0,,3.589517,0.06483438,0.21551724,0.00015043626,0.0001933316,-1.3963941,0.00012666553,553082.44,-89153.74,1.0,3.0,,37.128857,0.015540986,160.0,89
81.0,0.01063577,0.44444445,6.575581,386.92322,1.0,1.0,1.0,,,65.625,,,0.049382716,0.0,0.0,0.18,,,,204622160000000.0,,4.298452,0.0982538,0.10483871,0.00042765145,0.0003133305,-0.35177615,0.00015333196,541278.06,-50023.535,1.0,1.0,769.385,,0.01780348,140.0,90
18.0,0.0023635044,0.11111111,11.241495,0.0,0.0,0.0,0.0,,,128.90625,,,0.16666667,0.0,0.0,0.0,,,,101145160000000.0,,2.383602,0.050931264,0.017857144,0.0001001402,0.00016666517,-0.45753932,0.00010999901,1438756.0,-85082.97,1.0,1.0,960.4542,,0.02061364,160.0,91
18.0,0.0023635044,0.11904762,7.934623,0.0,0.0,0.0,0.0,,,105.46875,,,0.11111111,0.0,0.0,0.0,,,,525911100000000.0,,5.5417604,0.12568898,0.073529415,0.00047580886,0.00018999829,-0.3785274,0.00012666553,1086680.4,-47519.49,1.0,1.0,,,0.044791862,140.0,92
53767.0,7.059919,1.0,5.1243234,0.07991064,91.0,0.06818565,50.0,0.065,2.0722246e-05,53.90625,,,0.02990682,3.7197537e-05,0.0,17.0,26.097345,3.4306989,4.4403734,125.261604,0.13893746,4.633043,0.13024382,0.67866164,0.004086839,0.00027333086,-0.26191965,0.00015333196,400599.47,-22556.914,2.0,1.0,,,0.022477789,120.0,93
143.0,0.01877673,0.53174603,5.8628726,0.0,0.0,0.0,0.0,,,60.9375,,,0.11188811,0.0,0.0,0.2,,,,110.54483,0.30448475,2.931401,0.06535077,0.19954129,0.00070771406,0.0002833308,-0.41456202,0.00015333196,509165.7,-38918.816,1.0,1.0,1920.9546,,0.019346315,160.0,94
474831.0,62.348064,1.0,13.547352,0.0037043549,329.0,0.0036547692,216.0,0.005,1.2345741e-05,140.625,0.105177864,0.055964082,0.02740554,4.422626e-05,0.0,50.58,23.602518,6.426422,5.527556,200.84839,8.1942795e-05,6.951148,0.2953292,0.9797535,0.001878345,0.00018999829,-0.48758852,0.000116665615,1564615.8,-105585.07,1.0,1.0,499.11365,,0.031203363,80.0,95
168.0,0.022059375,0.5873016,5.8469157,179.88968,2.0,1.0,2.0,,,39.84375,,,0.14285715,0.0,0.0,0.2,,,,65.53621,5.4006696,2.8827417,0.038627528,0.06104651,0.0023199515,0.0003133305,-0.6575303,0.00020333151,519815.44,-82454.414,1.0,2.0,-477.55173,,,140.0,96
98.0,0.0128679685,0.47619048,16.912716,264.3277,1.0,0.0,0.0,,,189.84375,,,0.37755102,0.010204081,0.0,0.2,,,,271.8179,0.046515513,3.1770284,0.066581674,0.04,0.0011306533,0.00024333115,-0.43677992,0.00014333204,1531741.4,-107986.61,1.0,1.0,479.66364,,0.029677225,120.0,97
385.0,0.050552733,0.6904762,5.4700823,0.0,0.0,0.0,0.0,,,53.90625,,,0.054545455,0.0,0.0,0.2,,,,103.75936,0.5585283,3.4504788,0.08715117,0.5224057,0.0057212915,0.00024999774,-0.626913,0.00017333178,509965.4,-60415.836,1.0,1.0,1824.2266,,0.021290421,120.0,98
364.0,0.04779531,0.5793651,9.301411,229.91818,12.0,1.0,8.0,,,79.6875,,,0.07967033,0.0,0.0,0.4,,,,37.346275,25.377144,2.6113539,0.052838415,0.14247312,0.002165274,0.0005333285,-0.2243841,0.00016666517,251983.64,-37944.125,2.0,1.0,,-2707.311,0.014854494,160.0,99
15359.0,2.0167258,0.96825397,19.128979,1.0869018,101.0,0.0,0.0,0.03,2.850852e-05,206.25,,,0.05514682,0.00013021681,0.0,5.6,19.02749,3.7160711,5.2788525,120.11243,0.25991315,3.3027496,0.07945165,0.49411765,0.024884555,0.0002099981,-0.48354992,0.00010999901,2376821.2,-124228.62,1.0,1.0,456.34952,1094.536,0.033755563,80.0,100
41.0,0.005383538,0.23809524,20.837894,0.0,0.0,0.0,0.0,,,225.0,,,0.4390244,0.0,0.0,0.0,,,,501216680000000.0,,3.6598234,0.06681359,0.1125,0.001002004,0.0002099981,-0.4954095,0.00011999892,2504941.5,-164485.39,1.0,1.0,,756.44006,0.030285854,80.0,101
144.0,0.018908035,0.56349206,5.406847,122.42493,1.0,1.0,1.0,,,49.21875,,,0.07638889,0.0,0.0,0.2,,,,77.60177,3.726043,2.9214659,0.05722223,0.07191781,0.0014606628,0.0002933307,-1.3043159,0.00066332734,432951.28,-52925.902,1.0,2.0,,,0.027329098,120.0,102
25969.0,3.4098804,1.0,11.62011,3.6438437,968.0,0.5809408,73.0,,0.00038973623,124.21875,,,0.035927452,7.7014905e-05,0.0,10.2,16.687632,2.5883174,4.8895187,81.22573,1.6589961,2.4110084,0.032818407,0.25784314,0.023730118,0.00030666392,-0.5278181,0.00013666543,658086.6,-104427.02,1.0,1.0,537.0769,,0.03493356,80.0,103
453.0,0.059481528,0.73015875,7.6839223,74.22491,6.0,1.0,1.0,,,77.34375,,,0.061810154,0.0,0.0,0.4,,,,42.938953,13.313676,2.2603726,0.049202472,0.29545453,0.009596683,0.0003199971,-0.67334,0.00016333186,676396.2,-98137.766,1.0,1.0,,,0.028327437,100.0,104
485.0,0.063683316,0.2857143,21.082556,64.7534,6.0,0.0,0.0,,,246.09375,,,0.037113402,0.0,0.0,0.0,,,,102.192055,0.63653755,2.976028,0.0153400395,0.36592743,0.008254717,0.00025999767,-0.51049984,0.00015666525,1616765.4,-132114.77,1.0,1.0,350.37097,,0.04987969,40.0,105
51.0,0.006696596,0.22222222,6.8859673,0.0,0.0,0.0,0.0,,,75.0,,,0.019607844,0.0,0.0,0.0,,,,127506070000000.0,,4.299486,0.08019004,0.04347826,0.0011777087,0.00033333033,-0.29725868,0.00018999829,477134.78,-31513.768,2.0,1.0,,,0.026865037,100.0,106
65.0,0.008534878,0.2936508,19.24544,0.0,0.0,0.0,0.0,,,208.59375,,,0.092307694,0.0,0.0,0.0,,,,96055165000000.0,,2.4645844,0.029630423,0.007575758,0.001881208,0.00025999767,-0.35341665,0.00012333223,1859320.1,-117225.836,1.0,1.0,,,0.030558359,80.0,107
8278.0,1.0869495,1.0,8.828621,8.6688175,234.0,1.0,69.0,,0.00028514682,91.40625,,,0.056052186,0.0,0.0,4.18,,,,85.2043,1.7925892,3.6191618,0.08009029,0.42,0.011,0.00023666453,-0.28359655,0.00011333232,850660.5,-39509.113,1.0,1.0,,,0.028658556,80.0,108
30.0,0.003939174,0.16666667,10.267233,0.0,0.0,0.0,0.0,,,101.953125,,,0.033333335,0.0,0.0,0.0,,,,130829340000000.0,,3.2865365,0.04965968,0.0,0.00017526289,0.00023999784,-0.47446308,0.00013333213,999929.6,-90421.7,1.0,1.0,103.85627,,0.033908486,120.0,109
422.0,0.05541105,0.45238096,10.384265,71.275444,5.0,0.0,0.0,,,100.78125,,,0.13744076,0.0,0.0,0.4,,,,52.37356,13.843281,2.8895743,0.017397229,0.12731482,0.006439084,0.00028999738,-0.7450538,0.0002066648,579758.75,-119298.79,1.0,1.0,1009.17804,,0.029943658,80.0,110
127.0,0.016675837,0.50793654,20.602917,0.0,0.0,0.0,0.0,,,222.65625,,,0.10236221,0.0,0.0,0.2,,,,200.05318,0.0030685002,3.7414792,0.014976335,0.15,0.006794162,0.00021333141,-0.52201784,0.000116665615,2586593.0,-158927.61,1.0,1.0,608.0748,1657.2677,0.030019907,80.0,111
263.0,0.034533426,0.7063492,12.646041,110.10438,3.0,0.0,0.0,,,135.9375,,,0.23954372,0.0,0.0,0.2,,,,53.16278,15.378417,2.6543941,0.045904204,0.14179105,0.008057977,0.00024333115,-0.54417866,0.00016333186,1163449.6,-110883.13,1.0,1.0,,2708.1562,0.021038452,140.0,112
363.0,0.047664005,0.74603176,3.1445217,211.92113,11.0,1.0,6.0,,,30.46875,,,0.08539945,0.002754821,0.0,0.2,,,,54.523964,12.370686,4.007293,0.07759678,0.70027626,0.0026733882,0.00095665804,-0.38272855,0.00042666282,63439.73,-15407.267,1.0,1.0,,,0.012799819,160.0,113
470.0,0.06171373,0.5714286,4.737214,0.0,0.0,0.0,0.0,,,51.5625,,,0.05957447,0.0,0.0,0.4,,,,118.65619,0.30805957,5.0249457,0.108681284,0.70319635,0.0027604538,0.0003866632,-0.40050006,0.0001999982,279117.66,-33089.656,2.0,1.0,,,0.022377647,120.0,114
87.0,0.011423605,0.37301588,5.1555824,335.3948,1.0,1.0,1.0,,,46.875,,,0.11494253,0.0,0.0,0.2,,,,20069592000000.0,,5.2287393,0.08473704,0.055555556,0.00012545162,0.00013666543,-1.5789608,0.0001966649,1126372.2,-108218.35,1.0,1.0,,,0.023319144,120.0,115
225.0,0.029543806,0.6269841,2.8408508,150.43575,3.0,1.0,1.0,,,28.125,,,0.13333334,0.0,0.0,0.2,,,,45.149258,23.322168,3.0985646,0.11059197,0.28723404,0.0017413689,0.00018666498,-1.5944816,0.00017999837,345134.16,-72799.26,1.0,2.0,,-391.13553,0.012831283,160.0,116
9.0,0.0011817522,0.007936508,2.6479967,0.0,0.0,0.0,0.0,,,32.8125,,,0.0,0.0,0.0,0.0,,,,868742200000000.0,,6.0569696,0.1298943,0.0,0.00020008003,0.0006499941,-0.46357638,0.00022666463,29427.564,-3767.921,1.0,2.0,,,0.108381644,160.0,117
2292.0,0.3009529,0.96825397,7.267402,57.50592,119.0,1.0,77.0,,0.0022079463,75.0,0.39062956,0.29024646,0.09118674,0.0,0.0,1.2,,,,52.01521,13.135484,3.7995057,0.07484714,0.17738095,0.0017109296,0.00013999874,-0.8661923,8.333258e-05,1292726.0,-97680.78,1.0,0.0,,947.9954,0.023125846,120.0,118
9141.0,1.2002664,1.0,5.9076304,5.1344523,169.0,1.0,99.0,,0.0004080738,60.9375,0.303154,0.18912975,0.057214748,0.0004375889,0.0,2.8,,,,94.69039,0.98298174,3.8415816,0.14278509,0.6630068,0.0034779473,0.00025999767,-0.58640873,0.00017333178,538529.75,-64384.59,1.0,1.0,694.9868,-654.1445,0.02196166,120.0,119
4339.0,0.5697359,1.0,6.070857,15.101968,112.0,1.0,78.0,,6.131598e-05,63.28125,0.35453635,0.20809579,0.08250749,0.0006914036,0.0,1.6,,,,65.88158,5.2907543,4.4909797,0.16032384,0.8310811,0.003555235,0.00018666498,-0.8868593,0.000106665706,876617.25,-79618.47,1.0,1.0,802.20514,-500.00406,0.022374464,140.0,120
1096.0,0.14391115,0.99206346,10.420866,4.2267222,2.0,1.0,2.0,,0.0024068758,110.15625,0.22700875,0.13802621,0.107664235,0.00091240875,0.0,0.6,,,,85.52884,2.129154,4.643604,0.1456609,0.63972807,0.0030251318,0.00017999837,-0.4962807,8.666589e-05,1482704.9,-71725.97,1.0,1.0,766.80597,,0.036069866,120.0,121
160.0,0.02100893,0.6031746,4.6216598,0.0,0.0,0.0,0.0,,,46.875,,,0.0875,0.0,0.0,0.2,,,,107.75467,0.43516254,2.2704265,0.031630225,0.051136363,0.002219532,0.00026666425,-0.7405993,0.00020333151,427917.72,-55744.777,1.0,1.0,1331.7118,,0.018381305,140.0,122
527.0,0.06919816,0.9047619,4.902641,36.562305,4.0,1.0,2.0,,0.002833588,49.21875,0.38596654,0.20804857,0.0626186,0.0,0.0,0.4,,,,92.075386,1.2374328,4.551906,0.20881099,0.79818183,0.0025449872,0.0001933316,-1.156169,0.000116665615,700427.9,-97526.93,1.0,1.0,1165.4547,,0.022197101,120.0,123
238.0,0.031250782,0.76984125,7.121818,89.63361,2.0,1.0,1.0,,,67.96875,,,0.10504202,0.0,0.0,0.2,,,,69.296555,5.4123297,2.1987069,0.055242877,0.28435114,0.0042050867,0.00020333151,-0.6428587,0.00012666553,835897.9,-66188.23,1.0,1.0,,581.49475,0.019447416,140.0,124
9053.0,1.1887114,1.0,5.654922,14.744048,476.0,1.0,309.0,,0.001182727,37.5,0.53217703,0.31056017,0.075555064,0.00022092124,0.0,2.8,,,,58.24413,10.979565,2.8794575,0.037285473,0.17929293,0.0053560496,0.0002866641,-0.6790731,0.00016333186,351393.97,-49139.508,1.0,1.0,731.098,-1520.3344,0.0063886424,160.0,125
7727.0,1.0145999,1.0,3.455186,0.38266215,9.0,0.39814952,5.0,0.34,0.00010631678,35.15625,0.38149673,0.35648915,0.03416591,0.0,0.0,2.8,,,,162.44653,0.0036432808,4.133406,0.15638828,0.89772725,0.0034176698,0.00035333016,-0.43700656,0.00016999847,240917.45,-27011.709,1.0,1.0,,,,120.0,126
4500.0,0.5908761,0.64285713,12.340914,0.25072625,2.0,0.5021903,2.0,0.335,0.00011435854,131.25,,,0.047333334,0.0,0.0,2.8,,,,145.65071,0.093666025,5.618223,0.1350475,0.6683938,0.007010299,0.00028999738,-0.3110187,9.99991e-05,1369722.5,-57200.13,1.0,0.0,,,0.026777394,100.0,127
12456.0,1.6355451,0.8888889,7.2233357,60.899536,3722.0,1.0,3790.0,,0.00016835025,75.0,,,0.15213552,0.001204239,0.0,5.4,,,,81.4468,2.0722804,3.702161,0.0256868,0.25897437,0.005226925,0.00043999605,-0.21107714,0.00026333096,331606.38,-21654.166,1.0,1.0,,-267.68457,0.06337147,60.0,128
40.0,0.0052522323,0.17460318,7.638596,0.0,0.0,0.0,0.0,,,79.6875,,,0.375,0.025,0.0,0.0,,,,140300840000000.0,,3.5140405,0.06184164,0.016666668,0.00012518778,0.0005866614,-0.20778649,0.00024666445,347125.9,-6890.6987,1.0,1.0,,,0.058540955,80.0,129
1630.0,0.21402846,0.99206346,6.7120724,25.797842,27.0,1.0,18.0,,0.0019263952,70.3125,0.3650807,0.18340108,0.06993865,0.0,0.0,0.6,,,,54.308037,12.456487,2.7348685,0.010695673,0.13082902,0.011394922,0.00027333086,-0.39627376,0.00015999856,573871.25,-42664.434,1.0,1.0,,,0.014868544,160.0,130
517.0,0.0678851,0.85714287,7.281341,56.98558,6.0,1.0,4.0,,0.02285135,67.96875,0.42354938,0.27875733,0.11218569,0.0,0.0,0.4,,,,47.422775,19.665758,2.4416354,0.061781995,0.14871795,0.004946456,0.00026999757,-0.35040882,0.00012666553,614939.6,-37957.77,1.0,1.0,,,0.017883034,140.0,131
587.0,0.07707651,0.9047619,6.1774263,117.879585,16.0,1.0,11.0,,0.00044432466,63.28125,0.5121909,0.510385,0.097103916,0.0,0.0,0.4,,,,44.060352,20.61865,2.889399,0.033288028,0.15897436,0.0046659866,0.0002099981,-0.15494968,0.00012999884,536589.44,1964.6498,1.0,1.0,,-2736.3398,0.01450717,160.0,132
104.0,0.013655803,0.42063493,4.5873947,0.0,0.0,0.0,0.0,,,49.21875,,,0.057692308,0.0,0.0,0.2,,,,540.97284,3.2025664e-18,4.574144,0.028496876,0.25,0.002560241,0.00022999792,-0.85347867,0.00015666525,541803.9,-70888.75,1.0,1.0,,-192.21637,0.029555839,120.0,133
26604.0,3.4932597,0.99206346,7.2629056,0.1685772,47.0,0.20366569,34.0,0.175,0.00015202345,82.03125,,,0.0338295,0.00015035333,0.0,6.4,20.388012,3.0613925,1.0604072,127.45251,0.08052805,3.6157997,0.19272934,0.76554406,0.0023962476,0.0003133305,-0.32272497,0.00017999837,443753.84,-44500.24,1.0,1.0,,,0.04826236,100.0,134
877.0,0.11515519,0.99206346,7.644217,23.104345,7.0,1.0,4.0,,0.00062041654,79.6875,0.30129606,0.10572419,0.09350057,0.0,0.0,0.4,,,,50.462963,14.81945,2.6289666,0.009524219,0.11010363,0.008335883,0.00023999784,-0.37745073,0.00013666543,734333.56,-41475.723,1.0,1.0,,,0.017238298,140.0,135
9995.0,1.3124015,1.0,5.8203964,7.42014,292.0,1.0,195.0,,0.0004295652,56.25,0.39566746,0.24105002,0.055427715,0.00010005003,0.0,2.6,,,,56.8186,9.568323,2.7820728,0.05318409,0.17746115,0.007953502,0.0003099972,-0.44273248,0.00016999847,437777.7,-44671.21,1.0,1.0,807.0926,,0.013445772,160.0,136
15833.0,2.0789647,1.0,7.1293564,1.5797669,156.0,1.0,100.0,,0.00029243025,72.65625,,,0.053432703,0.0002526369,0.0,7.0,,,,76.28445,3.5377238,4.199693,0.07256003,0.2472973,0.0030056036,0.00023666453,-0.5115352,0.00013333213,722386.0,-56575.81,1.0,1.0,,,0.029364211,80.0,137
11488.0,1.5084411,1.0,4.270869,6.3092804,328.0,1.0,207.0,,6.601857e-05,56.25,0.46587288,0.2322425,0.058495823,8.704735e-05,0.0,3.2,,,,51.92297,14.383005,2.3691454,0.047261514,0.116959065,0.0054176417,0.00034333023,-0.6711803,0.00021666472,387971.22,-66510.54,1.0,1.0,349.3311,-1727.6554,0.019224133,140.0,138
538.0,0.07064252,0.82539684,4.610362,105.24744,12.0,1.0,8.0,,0.013621101,46.875,0.8189865,0.33558744,0.12639405,0.001858736,0.0,0.4,,,,40.47558,22.224056,4.095789,0.13822004,0.59067357,0.0019628836,0.0010566572,-0.25004598,0.0002933307,66847.19,-9197.689,1.0,1.0,,-1222.8411,0.013824434,160.0,139
58.0,0.0076157367,0.20634921,7.2023096,0.0,0.0,0.0,0.0,,,45.703125,,,0.44827586,0.0,0.0,0.0,,,,40837526000000.0,,3.0637505,0.030280693,0.097826086,0.001227824,0.00031666382,-0.3289881,0.00011333232,549607.06,-38529.04,1.0,1.0,,,0.024835493,140.0,140
16268.0,2.136083,0.95238096,3.4146044,0.92086875,96.0,1.0,58.0,,8.97478e-05,44.53125,,,0.040754855,0.00012294074,0.0,9.0,,,,108.83939,0.3530399,4.290913,0.19201243,0.7094595,0.005501783,0.00020333151,-0.50202346,8.999919e-05,531654.25,-29555.643,1.0,1.0,1921.624,2871.668,0.029661197,80.0,141
2024.0,0.26576295,0.7222222,9.907354,0.61968905,1.0,0.0,0.0,,0.0006135196,103.125,,,0.050889328,0.0,0.0,1.2,,,,124.44968,0.11551747,6.7239084,0.116173424,0.7888601,0.0022178036,0.00031666382,-0.2843266,0.00017999837,600844.25,-49766.953,1.0,1.0,,,0.054583173,80.0,142
1188.0,0.1559913,0.95238096,4.8239503,0.0,0.0,0.0,0.0,,0.00074591656,51.5625,0.47362208,0.3651996,0.06397306,0.0,0.0,0.4,,,,63.84371,7.161783,2.6091619,0.006108884,0.28243244,0.010366785,0.00066666066,-0.34218097,0.00021333141,297577.94,-36608.113,3.0,2.0,,,0.017290045,120.0,143
5069.0,0.6655891,0.7222222,10.049897,0.0,0.0,0.0,0.0,0.14,0.00076306664,107.8125,,,0.1548629,0.0015782205,0.0,2.0,,,,101.69541,0.6528052,4.4685283,0.04363854,0.40284973,0.009151626,0.0003033306,-0.25639793,0.000106665706,992947.06,-37873.41,1.0,1.0,,,0.04460127,100.0,144
14762.0,1.9383363,1.0,6.5344567,0.6174194,53.0,1.0,38.0,,0.00034956084,70.3125,0.31329688,0.21638703,0.035090096,0.000135483,0.0,4.8,23.751677,3.9193988,5.857652,88.08087,1.615945,2.940338,0.10215264,0.4581081,0.011334692,0.00027999748,-0.35214922,0.00012333223,616769.06,-49690.793,1.0,1.0,540.6766,,0.019829959,140.0,145
199.0,0.026129855,0.6984127,6.954192,0.0,0.0,0.0,0.0,,,93.75,,,0.06030151,0.0,0.0,0.2,,,,81.578,2.8342013,2.973925,0.019034961,0.09191176,0.0030457107,0.00025333106,-0.41111752,0.00013999874,798477.3,-53197.207,2.0,1.0,,,0.02230725,140.0,146
53.0,0.0069592074,0.22222222,5.822246,0.0,0.0,0.0,0.0,,,79.6875,,,0.094339624,0.0,0.0,0.0,,,,61563424000000.0,,2.3853295,0.05308195,0.013888889,0.00070126227,0.00024333115,-0.273481,0.00013999874,678729.56,-34493.42,2.0,1.0,,,0.03266247,140.0,147
11426.0,1.5003,0.8015873,10.364209,0.0,0.0,0.0,0.0,0.03,0.00013425895,110.15625,,,0.030019253,0.0,0.0,4.6,,,,114.17253,0.2748365,4.1001396,0.08968469,0.6725146,0.0070454776,0.00033333033,-0.4917418,0.00017333178,710528.6,-79792.336,1.0,1.0,,357.8299,0.02956229,60.0,148
48601.0,6.381593,1.0,9.515701,0.4933068,459.0,0.50776047,235.0,0.27,0.00019572221,96.09375,,,0.034937553,4.1151416e-05,0.0,13.6,18.206335,2.3360667,3.5005484,89.573845,1.2761304,3.5974112,0.049327955,0.31857142,0.012290076,0.00033333033,-0.47976002,0.00015999856,755070.7,-87803.58,1.0,1.0,376.8383,1154.0758,0.03084616,80.0,149
80.0,0.010504465,0.35714287,7.3463173,0.0,0.0,0.0,0.0,,,63.28125,,,0.15,0.0,0.0,0.0,,,,263632730000000.0,,3.0779374,0.057371117,0.027777778,0.00037601523,0.0002999973,-0.46326846,0.00017333178,498939.28,-52970.746,1.0,1.0,-107.389114,,0.026343916,140.0,150
13762.0,1.8070304,1.0,4.0580673,2.573552,192.0,1.0,95.0,,9.45515e-05,53.90625,0.43993878,0.238746,0.04657753,7.2663854e-05,0.0,3.6,13.905076,2.0606916,2.2533636,58.66862,9.317672,2.520584,0.111283354,0.22809279,0.0058892514,0.00043999605,-0.373951,0.00023666453,293745.4,-34311.934,2.0,1.0,598.3671,,0.01209205,160.0,151
14980.0,1.9669609,1.0,4.7318826,2.036309,180.0,1.0,86.0,,2.87442e-05,63.28125,0.3533306,0.19209036,0.045126837,0.0003337784,0.0,3.6,17.57879,1.8938214,2.065081,70.40681,4.937276,3.0645797,0.054166153,0.16623712,0.004920457,0.00038999648,-0.6064985,0.00022999792,414627.97,-72822.445,1.0,1.0,568.5791,,0.019860791,140.0,152
6466.0,0.84902334,1.0,5.098468,4.371756,72.0,1.0,47.0,,0.0005048254,72.65625,0.35731676,0.21489044,0.058150325,0.00046396535,0.0,2.2,,,,67.054085,6.601369,3.5185068,0.085901715,0.2113402,0.002447481,0.00036666336,-0.39446273,0.00017333178,430491.53,-53945.645,1.0,1.0,,,0.023544114,120.0,153
15671.0,2.0576932,1.0,3.6705732,3.090812,299.0,1.0,133.0,,0.0003719118,51.5625,0.49403903,0.22246537,0.048114352,0.00012762427,0.0,3.8,18.839363,2.3660514,1.8125306,89.36883,1.5878618,4.121952,0.14775689,0.8079897,0.0061951866,0.0002933307,-0.9743768,0.00016333186,441819.5,-103244.12,1.0,2.0,,,0.01921655,140.0,154
4144.0,0.5441312,1.0,3.1539142,4.139171,28.0,1.0,10.0,,0.0018612283,44.53125,0.54320705,0.3044248,0.05357143,0.00024131274,0.0,1.6,,,,73.0834,4.5465875,3.2959006,0.1273276,0.3913502,0.0069138585,0.00066332734,-0.26778224,0.00026666425,171416.53,-14378.1875,2.0,1.0,,,0.023934215,100.0,155
