,num_spikes,firing_rate,presence_ratio,snr,isi_violations_ratio,isi_violations_count,rp_contamination,rp_violations,sliding_rp_violation,amplitude_cutoff,amplitude_median,amplitude_cv_median,amplitude_cv_range,sync_spike_2,sync_spike_4,sync_spike_8,firing_range,drift_ptp,drift_std,drift_mad,isolation_distance,l_ratio,d_prime,silhouette,nn_hit_rate,nn_miss_rate
187,314.0,0.04169657102038882,0.76,5.851306,101.8377386232844,4.0,1.0,1.0,,,77.34375,,,0.12738853503184713,0.0,0.0,0.2,,,,44.50860400149478,34.3312313642014,3.008861073771695,0.006041476315654987,0.05725190839694656,0.0021785388590536024
188,34.0,0.004514915333417897,0.176,15.751319,0.0,0.0,0.0,0.0,,,225.0,,,0.14705882352941177,0.0,0.0,0.0,,,,55510836472616.0,,4.48274021279463,0.11634403428998094,0.08928571428571429,0.00012517524534348088
189,12256.0,1.6274941860696985,1.0,6.0272403,1.6042859506285432,96.0,1.0,51.0,,0.0001736971317585847,60.9375,,,0.037859007832898174,8.159268929503917e-05,0.0,6.4,,,,91.60580648386704,1.3938180008138206,3.4940664122466645,0.07366259832115538,0.30660377358490565,0.008377605230894973
190,4763.0,0.632486521560866,0.912,7.6959276,0.0,0.0,0.0,0.0,0.12,0.0006804262773855898,79.6875,,,0.026453915599412136,0.0,0.0,2.2,,,,124.6077595812495,0.09328369512254737,4.519667063401373,0.11270600040335643,0.6631799163179917,0.007965372400368815
191,217.0,0.028815783157402464,0.736,5.951258,0.0,0.0,0.0,0.0,,,58.59375,,,0.11981566820276497,0.0,0.0,0.2,,,,57.08310653302537,18.609386314735765,2.9123566810734722,0.029628521386553145,0.05434782608695652,0.0018419459023011708
192,18629.0,2.4737752278306475,1.0,3.9990497,2.5967097877956715,359.0,1.0,187.0,,8.89812257494799e-05,53.90625,0.37637749314308167,0.22191519290208817,0.04240699983896076,0.0002683987331579795,0.0,5.6000000000000005,11.820952007685719,1.5826566998137759,1.5795191660266639,72.91973045776918,4.790249436096599,2.7048725416363295,0.07741669525013192,0.2665094339622642,0.007739068246832856
193,13920.0,1.8484594541522685,1.0,7.6145396,0.5311454162968339,41.0,0.8315251155302108,25.0,,0.00024801235433851397,79.6875,0.2098102569580078,0.15405813455581663,0.03067528735632184,0.00014367816091954023,0.0,6.2,,,,92.62793854746619,1.1284584999605602,2.91315185347542,0.029979681457040015,0.2894736842105263,0.016826677561025433
194,9837.0,1.3062712392597604,1.0,3.7371228,1.50456412607612,58.0,1.0,25.0,,0.0003589272358636456,35.15625,0.6494916081428528,0.3234151750802994,0.05052353359764156,0.0002033140185015757,0.0,2.8,,,,92.73104563779286,1.201297005296584,3.828754389661768,0.16395761894669494,0.8179916317991632,0.007786087491035754
195,8406.0,1.1162464203738485,1.0,9.403736,1.207836633252704,34.0,1.0,26.0,,0.00012286473502948471,93.75,0.2690200209617615,0.2179513335227967,0.04092315013085891,0.00011896264572924102,0.0,3.4,,,,74.13319626043726,4.734315393370413,3.7558909939676592,0.08242952990432507,0.3026315789473684,0.0045960576039219695
196,407.0,0.0540461923735613,0.824,7.5353923,15.153719124928836,1.0,1.0,1.0,,,77.34375,,,0.04668304668304668,0.0,0.0,0.2,,,,79.24901266791666,2.98872337021271,3.313065370617654,0.02416911662392065,0.1514705882352941,0.008290946083418108
197,106.0,0.014075912510067562,0.328,7.562557,0.0,0.0,0.0,0.0,,,106.640625,,,0.0660377358490566,0.0,0.0,0.2,,,,479.3812360133584,0.0,5.359676387491614,0.06414700528488464,0.21666666666666667,0.0015067805123053742
198,5817.0,0.7724488968968208,0.928,7.966173,0.0,0.0,0.0,0.0,0.15,0.00010326345303392886,84.375,,,0.021832559738696924,0.0,0.0,3.2,,,,111.75894482786879,0.3008008021862109,3.881157795173032,0.09669685258888788,0.5324267782426778,0.010475361131031657
199,12476.0,1.6567083441094614,1.0,7.5430436,0.5321955752848363,33.0,1.0,22.0,0.34,0.0005257503194172342,77.34375,,,0.033183712728438605,8.01538954793203e-05,0.0,8.8,,,,103.43206962067782,0.535421899222663,3.625672092343678,0.10343913137651524,0.41736401673640167,0.009681385103985248
200,11851.0,1.5737135769510442,0.968,7.963925,2.5379695072293047,142.0,1.0,70.0,,8.0941686130093e-05,84.375,,,0.032486709982279975,8.43810648890389e-05,0.0,9.8,,,,89.54860545707105,1.4326629751672761,3.2480482132508013,0.10309209283392128,0.4279141104294479,0.013076286954724002
201,162.0,0.021512243647461744,0.464,5.9309297,0.0,0.0,0.0,0.0,,,84.375,,,0.17901234567901234,0.0,0.0,0.2,,,,176.92126844207402,0.024486084623693755,6.287689752122542,0.05736818411850549,0.20652173913043478,0.0020894169771422818
202,2550.0,0.3386186500063423,1.0,6.2044063,3.0882871748716183,8.0,1.0,2.0,,0.0002890678126501516,65.625,0.2864838242530823,0.24692031741142273,0.04980392156862745,0.000784313725490196,0.0,1.0,,,,67.35869604319201,5.963032207135577,2.991243851577041,0.03840982867078637,0.21012269938650308,0.008166218730618152
203,14740.0,1.957348588664112,1.0,2.7640588,2.923032242678201,253.0,1.0,183.0,,0.00023867778629972573,28.125,0.7201778292655945,0.41369080841541284,0.04260515603799186,0.000271370420624152,0.0,3.8000000000000003,30.39153861089244,3.5592450423500255,7.347494783512253,87.7691654277638,1.6989190591990864,4.003301130391568,0.21058667617744328,0.8634969325153374,0.007054992764109986
204,44.0,0.0058428316079525726,0.216,4.655001,1296.5900926267238,1.0,0.0,0.0,,,46.875,,,0.022727272727272728,0.0,0.0,0.0,,,,122160365873295.0,,2.2509131257663237,0.0517332679399773,0.026785714285714284,0.0002757721620537505
205,24039.0,3.192177932353907,1.0,6.6315827,1.8722012333373903,431.0,1.0,246.0,,0.0005132009598419639,67.96875,0.2638550400733948,0.17220607176423047,0.03519281168101834,0.0,0.0,6.4,14.256481300410996,1.4330619942496146,3.242371729666035,79.31680839587251,2.6144902339483247,3.3066934127998726,0.04580309726104576,0.2412718204488778,0.007813313886863215
206,108.0,0.014341495764974498,0.368,7.344444,0.0,0.0,0.0,0.0,,,77.34375,,,0.16666666666666666,0.0,0.0,0.2,,,,184.185513418732,0.0018538907643902208,4.086247214778022,0.056937138160313976,0.055232558139534885,0.0007060722211014727
207,361.0,0.047937777510701794,0.856,3.0560675,0.0,0.0,0.0,0.0,,,28.125,,,0.08033240997229917,0.00554016620498615,0.0,0.2,,,,63.27879294212653,12.619668486716803,4.113861911835468,0.10135177726819584,0.42441860465116277,0.002492877492877493
208,136.0,0.018059661333671588,0.592,3.0765328,271.4314899789508,2.0,1.0,2.0,,,30.46875,,,0.11764705882352941,0.007352941176470588,0.0,0.2,,,,120.4650523884261,0.11392755471394847,4.86972848731412,0.14058297252986127,0.47477064220183485,0.00027803053280760285
209,31.0,0.0041165404510574944,0.192,6.4257836,0.0,0.0,0.0,0.0,,,67.96875,,,0.0967741935483871,0.0,0.0,0.0,,,,193770042831514.0,,3.2374833360644524,0.09415926947339977,0.0625,2.5060144346431435e-05
210,18441.0,2.4488104018693955,1.0,2.9659562,0.9964898617852118,135.0,1.0,90.0,,0.00020132877118563634,28.125,0.5475559234619141,0.2871937587857245,0.037579306979014154,0.0002169079767908465,0.0,4.3500000000000005,22.074064304729745,3.497455668205597,3.8291547777622084,73.90315538964632,3.639622461585093,2.9962817678132287,0.18789287912721533,0.722568578553616,0.007031982498176894
211,16934.0,2.2486934192970196,1.0,3.3760457,0.8928718123476748,102.0,1.0,52.0,,8.419295115691096e-05,32.8125,0.46601495146751404,0.21922361105680466,0.03247903625841502,5.905279319711823e-05,0.0,3.9999999999999996,11.226460084896871,1.4138660611103402,1.5359081942041521,84.04752863995026,1.9686721769660749,2.8821065514797426,0.06311349038207434,0.52,0.008818897637795276
212,22960.0,3.0488957663316154,1.0,4.79832,0.7713994037705034,162.0,1.0,95.0,,5.87810014207897e-05,49.21875,0.3006437420845032,0.1502370178699493,0.02848432055749129,8.710801393728223e-05,0.0,5.4,7.071608169259207,1.128482723760069,0.9636058736647328,115.84946171896733,0.22967811546154848,3.774689895361697,0.11199076371065758,0.5721052631578948,0.011233595800524934
213,41.0,0.00544445672559217,0.288,4.6144967,0.0,0.0,0.0,0.0,,,32.8125,,,0.07317073170731707,0.0,0.0,0.0,,,,1536601017974048.0,,3.0032462534513877,0.06953821486794713,0.07317073170731707,0.0065
214,15334.0,2.0362268153714718,1.0,7.567775,0.0533785949880189,5.0,0.04925415368336883,3.0,0.085,3.635080156008853e-05,53.90625,,,0.03841137341854702,0.000326072779444372,0.0,5.2,8.997696181412266,1.282665963903622,0.7709181150318754,129.2520698341169,0.05313361225579477,6.306449398744862,0.09141731432350637,0.6925,0.0003359086328518643
215,13536.0,1.797467469210137,1.0,2.347674,1.2056188580988614,88.0,1.0,62.0,,0.0005444504012745112,23.4375,0.6991639137268066,0.3112630128860474,0.04809397163120567,0.0003693853427895981,0.0,5.0,,,,117.66140235065832,0.19427804863895798,6.344672813719388,0.2408939391272418,0.9775,0.0011219566924716706
216,383.0,0.05085919331467808,0.784,5.743729,0.0,0.0,0.0,0.0,,,37.5,,,0.031331592689295036,0.0,0.0,0.2,,,,109.90342885003513,0.3572487824391082,2.801156587990587,0.0576359194945529,0.3237597911227154,0.014931087289433384
217,20843.0,2.7677758910126244,1.0,6.216772,0.2600160212675054,45.0,0.28262116560948136,28.0,0.21,0.00017491987945632913,44.53125,0.25765103101730347,0.15026580914855003,0.0269155112028019,0.00023988869164707574,0.0,6.35,19.93580249149545,2.46503720732674,2.4029032724145614,99.23054167096724,0.6845476039588627,3.0362497975691456,0.04385749438164093,0.3685,0.022064556369873693
218,22647.0,3.00733198693868,1.0,4.7011933,0.0978851221801089,20.0,0.10868670300900252,14.0,0.125,0.00019470590719662735,32.8125,,,0.027067602772994217,8.831191769329271e-05,0.0,13.149999999999999,,,,112.21968241597374,0.3449441854413825,2.785813401184422,0.05526940410451146,0.529,0.035981599875253394
219,14146.0,1.8784703619567522,1.0,4.091455,0.9909867221109367,79.0,1.0,29.0,,0.00013362146418066672,25.78125,0.5437426567077637,0.257814410328865,0.04361657005513926,0.0014138272303124558,0.0,4.6,,,,79.37318188642304,2.3081649743906145,2.940371484373106,0.059289783902282824,0.4055,0.01049029507461012
220,11478.0,1.5241822999109007,1.0,8.6874275,0.26674952000688484,14.0,0.2633107894127925,8.0,0.34,9.24281863011994e-05,60.9375,0.21319641172885895,0.15837386250495908,0.029447638961491548,8.712319219376198e-05,0.0,4.4,,,,132.18300544692087,0.05555950497553981,5.061963932494904,0.06896418028733607,0.7175,0.00978011601241063
221,13471.0,1.7888360134256616,1.0,7.796427,1.5492674702865823,112.0,1.0,92.0,,0.0002300779549487351,53.90625,0.2474071979522705,0.11331298649311067,0.037487937049959175,7.423353871279043e-05,0.0,3.8000000000000003,,,,90.66354999874203,1.2084281035554965,3.6186447633248457,0.08473431395096674,0.366,0.006340213139079995
222,13172.0,1.7491313168170748,1.0,4.5235777,0.7667971274789219,53.0,1.0,34.0,,0.00023728960937227056,46.875,0.26771003007888794,0.15428480952978135,0.027330701488004858,0.0003036744609778318,0.0,4.199999999999999,,,,95.15081423324477,0.8981110873795313,2.9344299653134702,0.08044710196939917,0.2865,0.02126107932233816
223,13730.0,1.8232290449361097,0.992,7.4571586,0.5725790226079462,43.0,0.6519341015368885,22.0,,0.00010149946368817779,79.6875,,,0.027676620538965767,0.0,0.0,5.4,,,,120.23754542128263,0.16065907487726844,4.6487823363627125,0.09571870479091167,0.6,0.014332996746325592
224,12793.0,1.6988032900122105,1.0,3.3157914,2.8374941863779983,185.0,1.0,97.0,,7.00075924080303e-05,32.8125,0.44059985876083374,0.24322438538074465,0.03900570624560307,0.0,0.0,4.3999999999999995,,,,66.91514446668248,6.5665666928088635,3.489088546112957,0.09062503059386377,0.36073825503355705,0.0027313955885384456
225,13023.0,1.7293453643265082,0.928,6.6212406,0.02960165319977907,2.0,0.022453519990986215,1.0,0.06,4.5077820986205657e-05,67.96875,,,0.04937418413575981,0.0003839361130307917,0.0,11.4,,,,103.46992966868,0.5659044220052527,4.623853279860803,0.10732189003674657,0.6682509505703422,0.0016432165964876246
226,7767.0,1.0313925704310827,1.0,5.5793796,0.0,0.0,0.0,0.0,0.085,0.00023879612430984524,37.5,0.31569334864616394,0.2676732674241066,0.025106218617226728,0.00012874983906270118,0.0,3.8,,,,108.00112715502532,0.39787994932281084,4.170919166875422,0.03569470676546658,0.4066265060240964,0.006922366936724439
227,12462.0,1.654849261325113,0.264,12.714806,0.0,0.0,0.0,0.0,0.02,0.00037030895648704237,86.71875,,,0.038436848017974645,8.024394158241052e-05,0.0,11.95,,,,153.31018322700743,0.04190003851009672,7.157671212430107,0.12362298050941263,0.7911646586345381,0.0028458619628756025
228,74344.0,9.872260751400592,1.0,5.189524,0.10718356711418267,236.0,0.08168047605774953,115.0,0.08,3.600478863329308e-05,53.90625,,,0.028986871839018616,6.725492306036801e-05,0.0,17.75,19.29769032301874,2.9285720472292343,3.5500750415721285,98.728839148459,0.76351063620005,3.0119376823740107,0.055569105231023694,0.376425855513308,0.005417479716545137
229,1895.0,0.25164013402432106,0.976,3.6876602,3.495100172409461,5.0,1.0,3.0,,0.00023891044404812572,39.84375,0.38268786668777466,0.31401205062866144,0.0316622691292876,0.0,0.0,1.0,,,,99.40513252949201,0.7159258444428204,4.466748695790426,0.12094313418127157,0.596,0.0035061146639739707
230,17997.0,2.3898509192800557,1.0,3.2011282,0.9765137516405739,126.0,1.0,57.0,,0.00016696913271214536,32.8125,0.41915038228034973,0.23358646035194386,0.03500583430571762,0.00011112963271656387,0.0,5.6,18.30610938694008,2.131445220567518,2.344702763040229,62.521498647643234,6.893470113284015,2.9097271719791182,0.1068270632222401,0.3338926174496644,0.003452896310039167
231,9104.0,1.2089349763363688,0.944,10.811621,1.06001399224161,35.0,1.0,16.0,,0.00017747037429282993,107.8125,,,0.061181898066783834,0.0,0.0,8.2,,,,107.87922525894507,0.42990191063119126,4.962133981881414,0.08408716136546493,0.49901960784313726,0.005310415597742432
232,1205.0,0.16001391108142843,0.912,5.982274,1.7287570250686708,1.0,1.0,1.0,,0.0018690590060491657,58.59375,,,0.04149377593360996,0.0,0.0,0.6,,,,84.58068505942938,2.1076426513815494,2.571045946348105,0.019403871441801605,0.2519607843137255,0.013904566444330425
233,56.0,0.007436331137394184,0.272,7.5880094,0.0,0.0,0.0,0.0,,,82.03125,,,0.07142857142857142,0.0,0.0,0.0,,,,148191217578609.25,,3.6924750598306786,0.04448267480650115,0.008928571428571428,0.0007270356999598877
234,3027.0,0.40196025630164633,0.992,4.6243014,0.0,0.0,0.0,0.0,,0.0002122552629432633,49.21875,0.26529639959335327,0.17577842101454733,0.032044928972580114,0.0003303600925008259,0.0,1.2,,,,97.82133978144788,0.777073686625953,2.6609422287994717,0.03190225526704333,0.2068627450980392,0.016829143150333504
235,40.0,0.005311665098138703,0.216,7.121487,0.0,0.0,0.0,0.0,,,71.484375,,,0.075,0.0,0.0,0.0,,,,417741234940584.06,,4.832388963106045,0.028002726540720297,0.0375,0.000250501002004008
236,30.0,0.003983748823604027,0.16,5.9355097,0.0,0.0,0.0,0.0,,,57.421875,,,0.03333333333333333,0.0,0.0,0.0,,,,129678519698792.0,,3.851271489878171,0.04036125403931085,0.0,0.0007511266900350526
